BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr6	120000000	120010000	chr6	120160000	120170000	0.005229630886227343	2.599207668339954
chr6	121240000	121250000	chr6	121500000	121510000	0.0038855497531706876	2.111212657236631
chr6	125400000	125410000	chr6	125570000	125580000	0.0003763059850883321	2.111212657236631
chr6	126540000	126550000	chr6	126670000	126680000	0.008673344468169385	2.599207668339954
chr6	126920000	126930000	chr6	127410000	127420000	0.005229630886227343	2.599207668339954
chr6	127120000	127130000	chr6	127330000	127340000	0.0010886517881540658	2.111212657236631
chr6	127520000	127530000	chr6	127910000	127920000	0.0049576999969672755	2.599207668339954
chr6	128820000	128830000	chr6	129220000	129230000	0.0010203084051200295	2.599207668339954
chr6	129070000	129080000	chr6	129210000	129220000	0.006946033017125059	2.111212657236631
chr6	133940000	133950000	chr6	134360000	134370000	0.0008490082384643438	2.111212657236631
chr6	134410000	134420000	chr6	134590000	134600000	0.004870594614746273	2.111212657236631
chr6	135220000	135230000	chr6	135360000	135370000	0.0010203084051200295	2.599207668339954
chr6	137430000	137440000	chr6	137690000	137700000	0.0032952524456469454	2.111212657236631
chr6	137760000	137770000	chr6	138130000	138140000	7.895856587303296e-05	2.111212657236631
chr6	139820000	139830000	chr6	140380000	140390000	0.007716499780468226	2.111212657236631
chr6	142320000	142330000	chr6	142680000	142690000	0.007828674519978748	2.599207668339954
chr6	142470000	142480000	chr6	142670000	142680000	1.630031571886459e-05	2.111212657236631
chr6	145180000	145190000	chr6	145280000	145290000	0.006946033017125059	2.599207668339954
chr6	145300000	145310000	chr6	145740000	145750000	0.001359619545366314	2.111212657236631
chr6	145380000	145390000	chr6	145730000	145740000	0.007716499780468226	2.111212657236631
chr6	145770000	145780000	chr6	146200000	146210000	0.007398777112896271	3.2
chr6	145770000	145780000	chr6	146300000	146310000	0.0014974277767059517	2.111212657236631
chr6	146730000	146740000	chr6	146880000	146890000	3.088841779293657e-05	2.599207668339954
chr6	148130000	148140000	chr6	148810000	148820000	0.008882705335357538	3.2
chr6	148130000	148140000	chr6	148660000	148670000	0.004820117696855419	2.599207668339954
chr7	3270000	3280000	chr7	3500000	3510000	0.0006450114108793592	2.111212657236631
chr7	4130000	4140000	chr7	4430000	4440000	0.0005409232016149021	2.111212657236631
chr7	6690000	6700000	chr7	6920000	6930000	0.001390677671116003	3.2
chr7	25120000	25130000	chr7	25300000	25310000	0.0023385039891901105	2.111212657236631
chr7	28480000	28490000	chr7	28730000	28740000	0.0070310220978537785	2.599207668339954
chr7	34110000	34120000	chr7	34360000	34370000	0.0007426462309005899	2.111212657236631
chr7	34720000	34730000	chr7	34870000	34880000	0.002625741097276091	2.111212657236631
chr7	35580000	35590000	chr7	37040000	37050000	0.009596497587072594	2.111212657236631
chr7	35590000	35600000	chr7	36400000	36410000	0.0070310220978537785	2.599207668339954
chr7	36400000	36410000	chr7	37030000	37040000	0.0070310220978537785	3.2
chr7	43600000	43610000	chr7	43860000	43870000	6.2102584360938335e-06	2.111212657236631
chr7	45740000	45750000	chr7	45850000	45860000	0.0030568457313816227	2.111212657236631
chr7	46040000	46050000	chr7	46250000	46260000	0.0002240794378642568	2.111212657236631
chr7	48410000	48420000	chr7	48760000	48770000	0.0022571076970686423	2.111212657236631
chr7	48540000	48550000	chr7	48760000	48770000	0.004851325592183002	3.2
chr7	48780000	48790000	chr7	49070000	49080000	0.0006142153672060623	2.111212657236631
chr7	49260000	49270000	chr7	49400000	49410000	0.00026520967287801955	2.111212657236631
chr7	50600000	50610000	chr7	50810000	50820000	6.2102584360938335e-06	2.111212657236631
chr7	51270000	51280000	chr7	51620000	51630000	0.00021165385422298547	2.111212657236631
chr7	55940000	55950000	chr7	57120000	57130000	0.007939359801153893	2.111212657236631
chr7	59010000	59020000	chr7	59250000	59260000	1.2365823366111695e-05	2.111212657236631
chr7	59360000	59370000	chr7	59530000	59540000	1.2365823366111695e-05	2.111212657236631
chr7	61870000	61880000	chr7	62020000	62030000	9.235417341554863e-05	2.111212657236631
chr7	62570000	62580000	chr7	62850000	62860000	0.005006205888480257	2.111212657236631
chr7	62570000	62580000	chr7	62970000	62980000	0.000192354481767798	2.111212657236631
chr7	63400000	63410000	chr7	63970000	63980000	0.005534773566763634	2.111212657236631
chr7	64970000	64980000	chr7	65280000	65290000	0.007818084050196879	3.2
chr7	65350000	65360000	chr7	65690000	65700000	0.006971775252576635	3.6758347359905126
chr7	65750000	65760000	chr7	65940000	65950000	0.00109240939784897	2.599207668339954
chr7	65750000	65760000	chr7	66310000	66320000	0.0021430517671607585	2.111212657236631
chr7	65960000	65970000	chr7	66310000	66320000	0.005556857125237173	2.111212657236631
chr7	66070000	66080000	chr7	66310000	66320000	0.0025307008899274064	2.111212657236631
chr7	66490000	66500000	chr7	67270000	67280000	0.0025307008899274064	2.111212657236631
chr7	66880000	66890000	chr7	67270000	67280000	0.0001942706464216903	2.599207668339954
chr7	67440000	67450000	chr7	67600000	67610000	0.005006205888480257	2.111212657236631
chr7	68230000	68240000	chr7	68470000	68480000	5.603339481237886e-05	2.111212657236631
chr7	68620000	68630000	chr7	69980000	69990000	0.006501715738538508	2.111212657236631
chr7	70010000	70020000	chr7	71050000	71060000	0.004344992123850002	2.111212657236631
chr7	72040000	72050000	chr7	73060000	73070000	0.00046130525949986123	2.599207668339954
chr7	73170000	73180000	chr7	73270000	73280000	0.00046130525949986123	2.111212657236631
chr7	73300000	73310000	chr7	74000000	74010000	0.0008538756581693008	2.111212657236631
chr7	74020000	74030000	chr7	74760000	74770000	4.628802118000763e-05	2.111212657236631
chr7	74780000	74790000	chr7	75010000	75020000	9.85170637268773e-06	2.111212657236631
chr7	75390000	75400000	chr7	75520000	75530000	0.0004824717498736396	2.111212657236631
chr7	78570000	78580000	chr7	78720000	78730000	0.00030989644865803134	2.111212657236631
chr7	78780000	78790000	chr7	79000000	79010000	0.003973986795442938	2.599207668339954
chr7	79440000	79450000	chr7	79560000	79570000	0.005284352485477761	2.111212657236631
chr7	80030000	80040000	chr7	80230000	80240000	0.0004231452293117499	2.111212657236631
chr7	81600000	81610000	chr7	81760000	81770000	0.0012645552585130195	2.111212657236631
chr7	81600000	81610000	chr7	81910000	81920000	0.0004231452293117499	2.111212657236631
chr7	81770000	81780000	chr7	81910000	81920000	4.628802118000763e-05	2.111212657236631
chr7	83570000	83580000	chr7	83910000	83920000	0.006435787295869309	3.2
chr7	83740000	83750000	chr7	83910000	83920000	0.005155100315946148	2.599207668339954
chr7	86760000	86770000	chr7	87210000	87220000	0.001859268785647128	2.111212657236631
chr7	88820000	88830000	chr7	89060000	89070000	0.008064605960305567	3.6758347359905126
chr7	89150000	89160000	chr7	89480000	89490000	0.0032428401336289953	2.599207668339954
chr7	91110000	91120000	chr7	91670000	91680000	0.005155100315946148	2.111212657236631
chr7	91750000	91760000	chr7	92190000	92200000	0.0022265845200300505	2.111212657236631
chr7	91750000	91760000	chr7	92510000	92520000	0.003859097277297552	2.111212657236631
chr7	92280000	92290000	chr7	92510000	92520000	0.005354572151238721	2.111212657236631
chr7	97400000	97410000	chr7	97620000	97630000	0.003859097277297552	2.599207668339954
chr7	98120000	98130000	chr7	98240000	98250000	0.006881694538089905	2.111212657236631
chr7	99280000	99290000	chr7	99440000	99450000	0.006881694538089905	2.111212657236631
chr7	100710000	100720000	chr7	100930000	100940000	0.006881694538089905	2.111212657236631
chr7	101910000	101920000	chr7	102060000	102070000	0.006881694538089905	2.111212657236631
chr7	106800000	106810000	chr7	107350000	107360000	0.006881694538089905	3.6758347359905126
chr7	106810000	106820000	chr7	107120000	107130000	0.003944541441137539	2.111212657236631
chr7	108740000	108750000	chr7	109020000	109030000	0.006881694538089905	2.111212657236631
chr7	109130000	109140000	chr7	109310000	109320000	0.006881694538089905	2.111212657236631
chr7	109880000	109890000	chr7	110230000	110240000	0.0006614634128637165	2.111212657236631
chr7	110410000	110420000	chr7	110610000	110620000	0.0008157376784564629	2.111212657236631
chr7	111680000	111690000	chr7	111960000	111970000	0.004926840110315383	2.111212657236631
chr7	111780000	111790000	chr7	111960000	111970000	0.0030643307957066964	2.111212657236631
chr7	111980000	111990000	chr7	112730000	112740000	0.0029159360171699955	2.111212657236631
chr7	111990000	112000000	chr7	112470000	112480000	0.002088678549646945	2.599207668339954
chr7	112520000	112530000	chr7	112720000	112730000	0.0014760018801822144	2.599207668339954
chr7	113210000	113220000	chr7	113620000	113630000	0.0029159360171699955	2.111212657236631
chr7	113350000	113360000	chr7	113620000	113630000	0.0001326440471335899	2.111212657236631
chr7	113660000	113670000	chr7	113810000	113820000	0.0029159360171699955	2.111212657236631
chr7	114810000	114820000	chr7	115630000	115640000	0.004926840110315383	2.111212657236631
chr7	116300000	116310000	chr7	116970000	116980000	0.0029159360171699955	2.111212657236631
chr7	117910000	117920000	chr7	118110000	118120000	0.0029159360171699955	2.111212657236631
chr7	118360000	118370000	chr7	118590000	118600000	0.0001326440471335899	2.111212657236631
chr7	118610000	118620000	chr7	119120000	119130000	0.0014760018801822144	2.111212657236631
chr7	120260000	120270000	chr7	120420000	120430000	0.004344077499022974	2.111212657236631
chr7	120750000	120760000	chr7	121240000	121250000	0.0029159360171699955	2.111212657236631
chr7	121330000	121340000	chr7	121560000	121570000	0.0029159360171699955	2.111212657236631
chr7	121850000	121860000	chr7	122050000	122060000	0.0014760018801822144	2.111212657236631
chr7	122070000	122080000	chr7	122520000	122530000	0.0008728150948279501	2.599207668339954
chr7	122590000	122600000	chr7	122760000	122770000	0.001597483604064448	2.599207668339954
chr7	122800000	122810000	chr7	123060000	123070000	0.0029159360171699955	2.111212657236631
chr7	125070000	125080000	chr7	125170000	125180000	0.0029159360171699955	2.111212657236631
chr7	126420000	126430000	chr7	126700000	126710000	0.00038412944252208536	2.111212657236631
chr7	127840000	127850000	chr7	128300000	128310000	0.003993250044946821	2.111212657236631
chr7	128050000	128060000	chr7	128290000	128300000	0.0016315925765886623	2.599207668339954
chr7	129240000	129250000	chr7	130090000	130100000	0.0031867145397670824	4.222425314473262
chr7	129260000	129270000	chr7	129870000	129880000	0.000898964155269022	3.2
chr7	131040000	131050000	chr7	131470000	131480000	0.0013602711031343252	2.111212657236631
chr7	131130000	131140000	chr7	131480000	131490000	0.0010963194761207504	2.111212657236631
chr7	131500000	131510000	chr7	131800000	131810000	0.002776028388725903	2.111212657236631
chr7	131500000	131510000	chr7	132150000	132160000	0.004558709917656994	2.111212657236631
chr7	131830000	131840000	chr7	132150000	132160000	0.0015351427595686347	2.111212657236631
chr7	132260000	132270000	chr7	132410000	132420000	0.008311042578953771	2.599207668339954
chr7	132630000	132640000	chr7	133230000	133240000	0.005209966858445238	3.2
chr7	133460000	133470000	chr7	133820000	133830000	0.003060914350300325	2.599207668339954
chr7	135130000	135140000	chr7	135230000	135240000	0.0013602711031343252	2.111212657236631
chr7	136090000	136100000	chr7	136910000	136920000	0.0017003034430687863	2.111212657236631
chr7	137080000	137090000	chr7	137680000	137690000	0.00435591019074303	2.111212657236631
chr7	138800000	138810000	chr7	139050000	139060000	0.0016793570347120377	2.111212657236631
chr7	138890000	138900000	chr7	139050000	139060000	0.0023967155015111262	2.599207668339954
chr7	140420000	140430000	chr7	140630000	140640000	0.002776028388725903	2.111212657236631
chr7	141870000	141880000	chr7	142130000	142140000	0.008450511096360918	2.111212657236631
chr7	141870000	141880000	chr7	142240000	142250000	0.00922217274356955	2.599207668339954
chr7	141880000	141890000	chr7	141980000	141990000	0.000898964155269022	2.111212657236631
chr7	142700000	142710000	chr7	143020000	143030000	0.0008228721783021994	2.599207668339954
chr7	143770000	143780000	chr7	143970000	143980000	0.003993250044946821	3.2
chr7	144150000	144160000	chr7	144320000	144330000	0.0013602711031343252	2.111212657236631
chr7	144490000	144500000	chr7	144780000	144790000	0.0008228721783021994	3.2
chr8	8720000	8730000	chr8	9220000	9230000	0.004377749131126045	2.111212657236631
chr8	9270000	9280000	chr8	9990000	10000000	0.001226147446064696	2.111212657236631
chr8	10090000	10100000	chr8	10440000	10450000	0.001226147446064696	2.111212657236631
chr8	10480000	10490000	chr8	11230000	11240000	0.001226147446064696	2.599207668339954
chr8	10620000	10630000	chr8	11060000	11070000	0.004377749131126045	2.111212657236631
chr8	11300000	11310000	chr8	11440000	11450000	0.002251152547867468	2.111212657236631
chr8	12030000	12040000	chr8	12610000	12620000	0.0041260219328554835	3.2
chr8	13600000	13610000	chr8	13810000	13820000	0.001226147446064696	2.599207668339954
chr8	15000000	15010000	chr8	15090000	15100000	0.004361528340024032	2.111212657236631
chr8	18660000	18670000	chr8	18960000	18970000	0.002509746991499806	2.599207668339954
chr8	24090000	24100000	chr8	24870000	24880000	0.002128659346561828	2.599207668339954
chr8	24080000	24090000	chr8	25020000	25030000	0.002128659346561828	2.111212657236631
chr8	25760000	25770000	chr8	26050000	26060000	0.002128659346561828	2.599207668339954
chr8	27170000	27180000	chr8	27470000	27480000	0.006421887150450015	2.599207668339954
chr8	34640000	34650000	chr8	35290000	35300000	0.002128659346561828	2.111212657236631
chr8	34940000	34950000	chr8	35270000	35280000	0.002128659346561828	2.599207668339954
chr8	35360000	35370000	chr8	35930000	35940000	0.008379257314872463	2.111212657236631
chr8	36330000	36340000	chr8	36650000	36660000	0.006405601707871625	2.599207668339954
chr8	36660000	36670000	chr8	36810000	36820000	0.008379257314872463	2.111212657236631
chr8	36820000	36830000	chr8	36980000	36990000	0.007304102745555054	2.111212657236631
chr8	37300000	37310000	chr8	37520000	37530000	0.0035772347178409376	2.111212657236631
chr8	41040000	41050000	chr8	41350000	41360000	0.008179010052655733	2.599207668339954
chr8	45520000	45530000	chr8	45680000	45690000	0.000523328102166043	2.111212657236631
chr8	47460000	47470000	chr8	47820000	47830000	6.055265145792355e-05	2.111212657236631
chr8	48320000	48330000	chr8	48460000	48470000	0.006616305963720463	2.111212657236631
chr8	56510000	56520000	chr8	56940000	56950000	0.007431374048556959	2.111212657236631
chr8	57880000	57890000	chr8	57980000	57990000	0.0023992121316014515	2.111212657236631
chr8	57880000	57890000	chr8	58250000	58260000	0.00812103899015092	2.111212657236631
chr8	58000000	58010000	chr8	58240000	58250000	1.475913154713737e-05	2.111212657236631
chr8	61500000	61510000	chr8	61950000	61960000	0.00047187545543061484	2.111212657236631
chr8	61990000	62000000	chr8	62320000	62330000	0.002243578160006994	2.111212657236631
chr8	65600000	65610000	chr8	66880000	66890000	0.0023992121316014515	2.599207668339954
chr8	67880000	67890000	chr8	68350000	68360000	0.0005433161754023248	2.111212657236631
chr8	69280000	69290000	chr8	69460000	69470000	0.006184753509779248	3.2
chr8	69560000	69570000	chr8	69650000	69660000	0.006639542105277892	2.111212657236631
chr8	75800000	75810000	chr8	75940000	75950000	0.00920719028534056	3.2
chr8	78440000	78450000	chr8	78700000	78710000	0.0033040870994468508	3.2
chr8	80430000	80440000	chr8	81430000	81440000	0.001913325252103452	3.6758347359905126
chr8	80450000	80460000	chr8	81210000	81220000	0.002894305552321587	2.599207668339954
chr8	81220000	81230000	chr8	81400000	81410000	0.007742812634529472	2.111212657236631
chr8	81480000	81490000	chr8	81720000	81730000	0.00043510049839023957	2.111212657236631
chr8	83590000	83600000	chr8	83800000	83810000	0.000347103779605229	2.599207668339954
chr8	84510000	84520000	chr8	84620000	84630000	0.00920719028534056	2.111212657236631
chr8	85430000	85440000	chr8	85530000	85540000	0.0008633328674855223	2.111212657236631
chr8	87660000	87670000	chr8	88250000	88260000	0.00010635377674472757	2.599207668339954
chr8	88330000	88340000	chr8	88750000	88760000	0.00920719028534056	2.599207668339954
chr8	89090000	89100000	chr8	89250000	89260000	0.008293797461730312	2.111212657236631
chr8	89090000	89100000	chr8	89340000	89350000	0.00920719028534056	2.111212657236631
chr8	90570000	90580000	chr8	91420000	91430000	0.00920719028534056	3.2
chr8	90570000	90580000	chr8	91520000	91530000	0.008141582034381466	2.599207668339954
chr8	90720000	90730000	chr8	91380000	91390000	0.008526154847505282	2.111212657236631
chr8	90720000	90730000	chr8	91430000	91440000	0.008526154847505282	2.111212657236631
chr8	91550000	91560000	chr8	91670000	91680000	0.004940140619650856	2.599207668339954
chr8	92520000	92530000	chr8	93080000	93090000	0.00926996872252419	2.599207668339954
chr8	93540000	93550000	chr8	93720000	93730000	0.00137668449418582	2.111212657236631
chr8	93760000	93770000	chr8	94150000	94160000	0.00137668449418582	2.599207668339954
chr8	95050000	95060000	chr8	95210000	95220000	0.004315143452278902	2.111212657236631
chr8	95430000	95440000	chr8	95530000	95540000	0.005952790900397168	2.111212657236631
chr8	96070000	96080000	chr8	96420000	96430000	0.00926996872252419	2.111212657236631
chr8	96180000	96190000	chr8	96470000	96480000	0.008695188317663657	2.111212657236631
chr8	103510000	103520000	chr8	104760000	104770000	0.008046465061377713	2.599207668339954
chr8	107150000	107160000	chr8	107260000	107270000	0.005952790900397168	2.111212657236631
chr8	107150000	107160000	chr8	107370000	107380000	0.008695188317663657	2.111212657236631
chr8	107430000	107440000	chr8	107730000	107740000	0.005952790900397168	2.111212657236631
chr8	107440000	107450000	chr8	107610000	107620000	0.00137668449418582	2.599207668339954
chr8	107830000	107840000	chr8	108050000	108060000	0.005952790900397168	3.2
chr8	108180000	108190000	chr8	108290000	108300000	0.004844594003404978	2.111212657236631
chr8	111470000	111480000	chr8	111560000	111570000	0.007291988092616735	2.111212657236631
chr8	112400000	112410000	chr8	112550000	112560000	0.009096600684878383	2.111212657236631
chr8	112780000	112790000	chr8	114350000	114360000	0.0010752070067263642	2.599207668339954
chr8	114380000	114390000	chr8	115090000	115100000	0.006603269976639847	2.111212657236631
chr8	114390000	114400000	chr8	114710000	114720000	9.302002898836648e-05	2.111212657236631
chr8	114390000	114400000	chr8	114790000	114800000	0.009104256380891844	2.111212657236631
chr8	114810000	114820000	chr8	115090000	115100000	0.0010752070067263642	2.111212657236631
chr8	115180000	115190000	chr8	116420000	116430000	0.0006318255829860231	2.111212657236631
chr8	117940000	117950000	chr8	118190000	118200000	0.0010108637179372857	2.599207668339954
chr8	120670000	120680000	chr8	120800000	120810000	0.006603269976639847	2.111212657236631
chr8	121400000	121410000	chr8	121520000	121530000	0.0005536954549618667	2.111212657236631
chr8	121540000	121550000	chr8	121810000	121820000	0.000502525877392368	2.111212657236631
chr8	121840000	121850000	chr8	122240000	122250000	0.0006154434946476864	3.2
chr8	122700000	122710000	chr8	122970000	122980000	0.006603269976639847	3.2
chr8	123340000	123350000	chr8	123550000	123560000	0.0055295140333407765	2.111212657236631
chr8	123620000	123630000	chr8	123790000	123800000	0.005263459794410493	3.6758347359905126
chr8	124370000	124380000	chr8	124500000	124510000	0.00023778835808618837	2.111212657236631
chr8	124650000	124660000	chr8	125080000	125090000	0.009104256380891844	2.111212657236631
chr8	124780000	124790000	chr8	125070000	125080000	6.274962465250648e-05	3.2
chr8	127210000	127220000	chr8	127650000	127660000	9.302002898836648e-05	3.2
chr9	8710000	8720000	chr9	8950000	8960000	0.007818872595360248	3.2
chr9	9050000	9060000	chr9	9360000	9370000	0.007818872595360248	2.111212657236631
chr9	13230000	13240000	chr9	13620000	13630000	0.007818872595360248	2.111212657236631
chr9	13770000	13780000	chr9	14240000	14250000	0.001532869153389682	4.222425314473262
chr9	14430000	14440000	chr9	14600000	14610000	0.001704800806454021	2.111212657236631
chr9	25070000	25080000	chr9	25210000	25220000	0.005115017825652879	2.111212657236631
chr9	25230000	25240000	chr9	25490000	25500000	0.0013312700315857543	2.599207668339954
chr9	25580000	25590000	chr9	26670000	26680000	0.0032536478720115443	3.6758347359905126
chr9	27320000	27330000	chr9	28150000	28160000	0.0005031546568101675	2.111212657236631
chr9	28180000	28190000	chr9	29550000	29560000	0.0013357050685729641	2.111212657236631
chr9	29570000	29580000	chr9	30220000	30230000	0.0022425543325932905	2.111212657236631
chr9	30360000	30370000	chr9	30990000	31000000	0.005052348800409501	2.599207668339954
chr9	30380000	30390000	chr9	30840000	30850000	0.00023412089517227397	2.111212657236631
chr9	30860000	30870000	chr9	30990000	31000000	0.009504787467606544	2.111212657236631
chr9	31060000	31070000	chr9	31250000	31260000	0.001517217608777314	2.111212657236631
chr9	31480000	31490000	chr9	31820000	31830000	0.00023412089517227397	2.111212657236631
chr9	32310000	32320000	chr9	33000000	33010000	0.00044312586815601723	2.111212657236631
chr9	32490000	32500000	chr9	33000000	33010000	0.0004184559465713611	2.111212657236631
chr9	32500000	32510000	chr9	33150000	33160000	0.006618228762091977	2.111212657236631
chr9	33170000	33180000	chr9	34390000	34400000	0.004032126821843711	2.111212657236631
chr9	35180000	35190000	chr9	35450000	35460000	0.00035290982699816753	2.111212657236631
chr9	35500000	35510000	chr9	36610000	36620000	0.009580352511234323	2.111212657236631
chr9	36810000	36820000	chr9	37140000	37150000	0.005251894489539099	2.111212657236631
chr9	36880000	36890000	chr9	37050000	37060000	0.0072582161288086144	2.111212657236631
chr9	40540000	40550000	chr9	40660000	40670000	0.003281651122439555	2.111212657236631
chr9	40900000	40910000	chr9	41100000	41110000	0.002053650644998073	2.111212657236631
chr9	41130000	41140000	chr9	41370000	41380000	0.0064826640977201965	2.111212657236631
chr9	41130000	41140000	chr9	41870000	41880000	0.0005561201586593012	2.111212657236631
chr9	41380000	41390000	chr9	41870000	41880000	0.004998042912959834	2.599207668339954
chr9	41500000	41510000	chr9	41860000	41870000	0.003272006685781723	2.599207668339954
chr9	41920000	41930000	chr9	42160000	42170000	0.0029168235080488936	3.6758347359905126
chr9	42460000	42470000	chr9	42850000	42860000	0.002553337816447097	2.111212657236631
chr9	43240000	43250000	chr9	43870000	43880000	0.004850525295106495	2.599207668339954
chr9	45210000	45220000	chr9	45300000	45310000	0.0030387195238696747	2.111212657236631
chr9	45320000	45330000	chr9	45660000	45670000	0.002553337816447097	2.111212657236631
chr9	45910000	45920000	chr9	46100000	46110000	0.0005561201586593012	2.111212657236631
chr9	46640000	46650000	chr9	47610000	47620000	0.0041372244365833755	2.111212657236631
chr9	47450000	47460000	chr9	47610000	47620000	0.004998042912959834	2.111212657236631
chr9	48180000	48190000	chr9	48490000	48500000	0.0064826640977201965	2.111212657236631
chr9	48560000	48570000	chr9	48770000	48780000	0.0005561201586593012	2.111212657236631
chr9	48990000	49000000	chr9	49390000	49400000	0.002553337816447097	2.599207668339954
chr9	49410000	49420000	chr9	50090000	50100000	0.0064826640977201965	2.111212657236631
chr9	49410000	49420000	chr9	50340000	50350000	0.0017439417852341266	2.111212657236631
chr9	50750000	50760000	chr9	51060000	51070000	0.0064826640977201965	2.111212657236631
chr9	50760000	50770000	chr9	50910000	50920000	0.006163104087201372	2.111212657236631
chr9	51070000	51080000	chr9	51200000	51210000	0.000815261081201335	2.111212657236631
chr9	51230000	51240000	chr9	51840000	51850000	0.003281651122439555	3.2
chr9	51240000	51250000	chr9	51670000	51680000	0.008660256930764465	4.222425314473262
chr9	53160000	53170000	chr9	53370000	53380000	0.0064826640977201965	2.599207668339954
chr9	54080000	54090000	chr9	54230000	54240000	0.002553337816447097	2.599207668339954
chr9	55340000	55350000	chr9	55820000	55830000	0.002553337816447097	2.111212657236631
chr9	57160000	57170000	chr9	57330000	57340000	0.001919725114531659	3.2
chr9	57950000	57960000	chr9	58110000	58120000	0.0008698803797748678	2.111212657236631
chr9	58910000	58920000	chr9	59180000	59190000	0.0007568104837268885	2.599207668339954
chr9	60800000	60810000	chr9	61800000	61810000	0.005655526054511176	2.111212657236631
chr9	60960000	60970000	chr9	61790000	61800000	0.00807404803382017	2.111212657236631
chr9	61290000	61300000	chr9	61790000	61800000	0.00807404803382017	2.599207668339954
chr9	62190000	62200000	chr9	62460000	62470000	0.0009004170344328877	2.111212657236631
chr9	63050000	63060000	chr9	63750000	63760000	0.0036304868568745913	2.111212657236631
chr9	64260000	64270000	chr9	64570000	64580000	0.005207645243851901	5.571523605095194
chr9	66050000	66060000	chr9	66330000	66340000	0.0039235444655777215	2.599207668339954
chr9	67920000	67930000	chr9	69210000	69220000	0.007798401860582787	2.111212657236631
chr9	70020000	70030000	chr9	70300000	70310000	0.0036304868568745913	3.2
chr9	71550000	71560000	chr9	71710000	71720000	0.0009004170344328877	2.599207668339954
chr9	73060000	73070000	chr9	73890000	73900000	0.0008698803797748678	2.111212657236631
chr9	74050000	74060000	chr9	74780000	74790000	0.0054159259100402595	2.599207668339954
chr9	74190000	74200000	chr9	74770000	74780000	0.007054598523986232	2.111212657236631
chr9	75660000	75670000	chr9	76030000	76040000	2.8930643965474623e-05	2.111212657236631
chr9	75670000	75680000	chr9	76130000	76140000	0.0023067686835863688	2.599207668339954
chr9	77710000	77720000	chr9	77930000	77940000	0.0002624698528985725	2.599207668339954
chr9	78680000	78690000	chr9	79630000	79640000	0.006468888072596364	2.111212657236631
chr9	79710000	79720000	chr9	79910000	79920000	0.0005036323336438109	2.111212657236631
chr9	84220000	84230000	chr9	85200000	85210000	0.0073026427524747195	2.111212657236631
chr9	84340000	84350000	chr9	85210000	85220000	0.005441062527039575	2.111212657236631
chr9	85660000	85670000	chr9	86320000	86330000	0.0023578852352148724	2.599207668339954
chr9	86480000	86490000	chr9	86660000	86670000	0.006468888072596364	3.2
chr9	86910000	86920000	chr9	87120000	87130000	0.0006907804978467658	2.111212657236631
chr9	87300000	87310000	chr9	87600000	87610000	0.001462289032651383	2.111212657236631
chr9	94620000	94630000	chr9	95280000	95290000	0.007296259651756833	2.111212657236631
chr9	94620000	94630000	chr9	95320000	95330000	0.000938474079963031	3.6758347359905126
chr9	95370000	95380000	chr9	95740000	95750000	0.0033484955812419508	3.2
chr9	96800000	96810000	chr9	97040000	97050000	0.005670957323404456	2.599207668339954
chr9	96800000	96810000	chr9	96950000	96960000	0.005670957323404456	2.111212657236631
chr9	98300000	98310000	chr9	98410000	98420000	0.000425272844191027	2.111212657236631
chr9	98500000	98510000	chr9	98830000	98840000	0.00026183783636221647	2.599207668339954
chr9	98520000	98530000	chr9	98690000	98700000	0.000594647667405986	2.111212657236631
chr9	98940000	98950000	chr9	99120000	99130000	0.002921125683256137	2.111212657236631
chr9	99720000	99730000	chr9	100270000	100280000	0.0007709375704998522	2.599207668339954
chr9	101560000	101570000	chr9	102230000	102240000	0.0029736649605162408	2.111212657236631
chr9	102500000	102510000	chr9	102740000	102750000	0.00026183783636221647	2.111212657236631
chr9	102510000	102520000	chr9	102650000	102660000	0.008925401410980208	3.2
chr9	104450000	104460000	chr9	104930000	104940000	0.002921125683256137	2.111212657236631
chr9	104450000	104460000	chr9	105260000	105270000	0.0011835325413100779	2.111212657236631
chr9	105560000	105570000	chr9	105740000	105750000	0.0028065250693734695	2.111212657236631
chr9	105560000	105570000	chr9	105900000	105910000	0.00329532336387137	3.2
chr9	106170000	106180000	chr9	106290000	106300000	0.0019492304159140382	2.599207668339954
chr9	106770000	106780000	chr9	107160000	107170000	0.00042659823771572036	2.111212657236631
chr9	107240000	107250000	chr9	107390000	107400000	0.00026183783636221647	2.111212657236631
chr9	111320000	111330000	chr9	111740000	111750000	9.945560321256153e-05	2.111212657236631
chr9	111750000	111760000	chr9	113460000	113470000	0.0032432812931910693	2.111212657236631
chr9	117900000	117910000	chr9	118310000	118320000	0.00017573298258399817	3.2
chr9	118420000	118430000	chr9	118720000	118730000	0.00020886456645476578	2.111212657236631
chr9	118740000	118750000	chr9	118890000	118900000	0.007502215452069145	2.111212657236631
chr9	119290000	119300000	chr9	119400000	119410000	0.0024133726069166615	2.111212657236631
chr9	120010000	120020000	chr9	120210000	120220000	0.00035601389611028544	3.6758347359905126
chr9	120430000	120440000	chr9	120760000	120770000	0.003003043264996008	2.111212657236631
chr9	121090000	121100000	chr9	121200000	121210000	0.0035233468067840316	2.599207668339954
chr9	121310000	121320000	chr9	121430000	121440000	0.004420936355523792	2.111212657236631
